0,1
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-32.png,require
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-51.png,spend
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-88.png,better
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-10.png,discuss
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-56.png,flags
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-35.png,increase
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-74.png,robust
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-57.png,it
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-96.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-53.png,causing
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-49.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-07.png,relationship
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-80.png,has
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-78.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-52.png,gun
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-20.png,itself
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-21.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-68.png,seek
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-30.png,come
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-34.png,use
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-77.png,treat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-97.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-06.png,wan
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-60.png,re
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-21.png,care
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-18.png,real
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-99.png,generates
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-04.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-81.png,small
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-63.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-82.png,over
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-35.png,theory
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-63.png,problem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-02.png,each
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-80.png,small
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-88.png,face
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-19.png,sta
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-20.png,carer
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-20.png,can
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-76.png,loss
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-88.png,nex
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-01.png,protrud
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-90.png,redox
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-99.png,theground
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-38.png,hit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-30.png,good
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-12.png,system
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-92.png,who
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-25.png,collection
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-39.png,Anunbalanced
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-64.png,tersections
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-01.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-81.png,over
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-99.png,6
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-45.png,predecessor
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-89.png,defense
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-38.png,clearly
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-61.png,student
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-68.png,a
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-04.png,information
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-35.png,body
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-42.png,cultural
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-73.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-97.png,rules
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-97.png,gears
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-20.png,wear
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-38.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-06.png,participant
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-63.png,this
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-20.png,other
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-61.png,this
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-92.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-84.png,are
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-71.png,Draw
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-06.png,direction
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-57.png,flag
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-26.png,own
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-42.png,analysis
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-50.png,needsto
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-50.png,try
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-52.png,person
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-78.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-58.png,endurance
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-88.png,professor
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-08.png,in
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-09.png,interest
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-17.png,samedirection
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-87.png,recyclable
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-98.png,circuit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-49.png,Moment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-33.png,stimulate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-75.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-71.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-31.png,mistake
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-44.png,qu
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-73.png,success
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-39.png,clear
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-03.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-56.png,friend
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-34.png,whom
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-46.png,word
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-19.png,in
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-79.png,seem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-28.png,save
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-12.png,safety
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-23.png,must
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-88.png,degree
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-90.png,youth
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-51.png,acts
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-30.png,which
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-63.png,dark
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-49.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-19.png,colinization
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-31.png,for
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-06.png,unvisited
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-98.png,fine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-67.png,chair
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-70.png,perform
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-22.png,useful
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-34.png,m
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-70.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-48.png,growth
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-71.png,nature
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-72.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-51.png,search
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-86.png,tell
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-44.png,spec
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-38.png,make
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-21.png,southern
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-20.png,part
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-75.png,h
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-02.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-04.png,hearts
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-01.png,they
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-15.png,forth
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-13.png,black
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-44.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-50.png,because
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-74.png,ld
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-12.png,reach
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-37.png,quality
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-75.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-31.png,sibility
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-30.png,relate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-82.png,cheap
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-83.png,beyond
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-94.png,placeholder
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-31.png,not
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-26.png,as
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-86.png,interferance
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-93.png,you
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-32.png,find
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-37.png,knowledge
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-08.png,this
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-45.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-99.png,less
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-21.png,blue
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-13.png,shoot
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-94.png,ago
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-81.png,A
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-85.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-06.png,is
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-54.png,movement
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-23.png,pass
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-02.png,generate
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-46.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-58.png,Varignoms
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-10.png,node
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-01.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-49.png,single
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-11.png,Statics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-49.png,u
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-38.png,molecular
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-35.png,stock
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-19.png,Source
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-06.png,key
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-41.png,using
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-02.png,difference
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-22.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-11.png,particularly
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-36.png,go
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-84.png,measure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-22.png,for
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-03.png,turbine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-59.png,What
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-45.png,tough
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-23.png,another
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-19.png,water
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-18.png,er
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-19.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-86.png,Identify
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-47.png,race
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-64.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-19.png,same
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-05.png,ket
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-01.png,sexual
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-74.png,maybe
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-70.png,area
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-14.png,ble(
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-37.png,great
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-59.png,need
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-14.png,was
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-47.png,elements
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-15.png,The
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-61.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-37.png,modern
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-26.png,item
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-34.png,atleast
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-22.png,oppositeindirection
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-26.png,not
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-22.png,types
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-23.png,-electrical
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-63.png,exactly
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-23.png,them
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-49.png,tradeand
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-54.png,phone
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-22.png,inrhythm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-48.png,spendingmoney
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-03.png,sformed
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-76.png,s
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-73.png,has
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-07.png,third
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-93.png,statefunctions
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-36.png,anyone
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-78.png,x
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-99.png,be
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-72.png,business
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-39.png,-visitors
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-11.png,+callout
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-67.png,material
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-98.png,there
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-77.png,dark
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-94.png,3
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-18.png,capital
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-39.png,torque
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-76.png,i
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-45.png,bough
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-87.png,officia
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-46.png,We
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-38.png,amoun
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-90.png,choose
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-66.png,isplayed
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-65.png,same
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-81.png,one
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-41.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-15.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-90.png,oxide
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-05.png,le
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-04.png,&when
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-09.png,muscle
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-54.png,however
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-61.png,problems
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-86.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-36.png,use
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-78.png,suffer
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-09.png,majority
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-54.png,exhibit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-55.png,it
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-48.png,since
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-17.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-13.png,stationary
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-60.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-78.png,overtime
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-43.png,revea
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-58.png,what
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-23.png,agent
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-36.png,model
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-91.png,waikato
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-79.png,than
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-29.png,required
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-70.png,i
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-22.png,par
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-68.png,stainlesssteel
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-01.png,design
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-71.png,interacting
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-00.png,Prototype
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-92.png,piec
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-61.png,endurance
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-03.png,investment
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-27.png,o
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-39.png,t
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-15.png,administration
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-60.png,yes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-66.png,when
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-24.png,positive
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-02.png,individual
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-76.png,interactive
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-71.png,best
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-55.png,however
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-45.png,action
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-10.png,to
